Ledger balance report 2021

Currency,Wallet,Balance Change,Timestamp,Transaction Type,Tag,Wallet Balance,Total Balance,TxHash,Description
1INCH,Binance,1000.0,2020-12-25 20:14:28 UTC,Exchange,"",1000.0,1000.0,2218368_1inch,""
1INCH,Binance,-1.0,2020-12-25 20:14:28 UTC,Exchange fee,"",999.0,999.0,2218368_1inch,""
1INCH,Binance,-5.0,2020-12-25 20:23:59 UTC,Exchange,"",994.0,994.0,2237646_usdt,""
1INCH,Binance,-70.09,2020-12-25 20:23:59 UTC,Exchange,"",923.91,923.91,2237646_usdt,""
1INCH,Binance,-108.55,2020-12-25 20:23:59 UTC,Exchange,"",815.36,815.36,2237646_usdt,""
1INCH,Binance,-815.36,2020-12-25 20:23:59 UTC,Exchange,"",0.0,0.0,2237646_usdt,""
1INCH,Binance,71.77,2021-05-07 00:45:29 UTC,Exchange,"",71.77,71.77,219052577_1inch,""
1INCH,Binance,71.77,2021-05-07 00:45:29 UTC,Exchange,"",143.54,143.54,219052577_1inch,""
1INCH,Binance,71.77,2021-05-07 00:45:29 UTC,Exchange,"",215.31,215.31,219052577_1inch,""
1INCH,Binance,71.77,2021-05-07 00:45:29 UTC,Exchange,"",287.08,287.08,219052577_1inch,""
1INCH,Binance,71.75,2021-05-07 00:45:29 UTC,Exchange,"",358.83,358.83,219052577_1inch,""
1INCH,Binance,12.93,2021-05-07 00:45:29 UTC,Exchange,"",371.76,371.76,219052577_1inch,""
1INCH,Binance,-0.01293,2021-05-07 00:45:29 UTC,Exchange fee,"",371.74707,371.74707,219052577_1inch,""
1INCH,Binance,-0.07175,2021-05-07 00:45:29 UTC,Exchange fee,"",371.67532,371.67532,219052577_1inch,""
1INCH,Binance,-0.07177,2021-05-07 00:45:29 UTC,Exchange fee,"",371.60355,371.60355,219052577_1inch,""
1INCH,Binance,-0.07177,2021-05-07 00:45:29 UTC,Exchange fee,"",371.53178,371.53178,219052577_1inch,""
1INCH,Binance,-0.07177,2021-05-07 00:45:29 UTC,Exchange fee,"",371.46001,371.46001,219052577_1inch,""
1INCH,Binance,-0.07177,2021-05-07 00:45:29 UTC,Exchange fee,"",371.38824,371.38824,219052577_1inch,""
1INCH,Binance,445.19,2021-05-08 19:55:33 UTC,Exchange,"",816.57824,816.57824,222821269_1inch,""
1INCH,Binance,212.19,2021-05-08 19:55:33 UTC,Exchange,"",1028.76824,1028.76824,222821269_1inch,""
1INCH,Binance,55.09,2021-05-08 19:55:33 UTC,Exchange,"",1083.85824,1083.85824,222821269_1inch,""
1INCH,Binance,39.61,2021-05-08 19:55:33 UTC,Exchange,"",1123.46824,1123.46824,222821269_1inch,""
1INCH,Binance,17.05,2021-05-08 19:55:33 UTC,Exchange,"",1140.51824,1140.51824,222821269_1inch,""
1INCH,Binance,-0.01705,2021-05-08 19:55:33 UTC,Exchange fee,"",1140.50119,1140.50119,222821269_1inch,""
1INCH,Binance,-0.03961,2021-05-08 19:55:33 UTC,Exchange fee,"",1140.46158,1140.46158,222821269_1inch,""
1INCH,Binance,-0.05509,2021-05-08 19:55:33 UTC,Exchange fee,"",1140.40649,1140.40649,222821269_1inch,""
1INCH,Binance,-0.21219,2021-05-08 19:55:33 UTC,Exchange fee,"",1140.1943,1140.1943,222821269_1inch,""
1INCH,Binance,-0.44519,2021-05-08 19:55:33 UTC,Exchange fee,"",1139.74911,1139.74911,222821269_1inch,""
1INCH,Binance,-50.0,2021-05-09 21:59:31 UTC,Exchange,"",1089.74911,1089.74911,225048697_usdt,""
1INCH,Binance,-1.63,2021-05-10 07:53:00 UTC,Exchange,"",1088.11911,1088.11911,225620065_usdt,""
1INCH,Binance,-2.73,2021-05-10 07:53:00 UTC,Exchange,"",1085.38911,1085.38911,225620065_usdt,""
1INCH,Binance,-3.7,2021-05-10 07:53:00 UTC,Exchange,"",1081.68911,1081.68911,225620065_usdt,""
1INCH,Binance,-10.0,2021-05-10 07:53:00 UTC,Exchange,"",1071.68911,1071.68911,225620065_usdt,""
1INCH,Binance,-14.5,2021-05-10 07:53:00 UTC,Exchange,"",1057.18911,1057.18911,225620065_usdt,""
1INCH,Binance,-16.14,2021-05-10 07:53:00 UTC,Exchange,"",1041.04911,1041.04911,225620065_usdt,""
1INCH,Binance,-23.39,2021-05-10 07:53:00 UTC,Exchange,"",1017.65911,1017.65911,225620065_usdt,""
1INCH,Binance,-25.11,2021-05-10 07:53:00 UTC,Exchange,"",992.54911,992.54911,225620065_usdt,""
1INCH,Binance,-25.19,2021-05-10 07:53:00 UTC,Exchange,"",967.35911,967.35911,225620065_usdt,""
1INCH,Binance,-25.2,2021-05-10 07:53:00 UTC,Exchange,"",942.15911,942.15911,225620065_usdt,""
1INCH,Binance,-29.02,2021-05-10 07:53:00 UTC,Exchange,"",913.13911,913.13911,225620065_usdt,""
1INCH,Binance,-33.35,2021-05-10 07:53:00 UTC,Exchange,"",879.78911,879.78911,225620065_usdt,""
1INCH,Binance,-361.78,2021-05-10 07:53:00 UTC,Exchange,"",518.00911,518.00911,225620065_usdt,""
1INCH,Binance,-518.0,2021-05-10 07:53:00 UTC,Exchange,"",0.00911,0.00911,225620065_usdt,""
ADA,Binance,14492.9,2021-02-11 13:22:53 UTC,Exchange,"",14492.9,14492.9,203527831_bnb,""
ADA,Binance,8435.9,2021-02-11 13:22:53 UTC,Exchange,"",22928.8,22928.8,203527831_bnb,""
ADA,Binance,6159.3,2021-02-11 13:22:53 UTC,Exchange,"",29088.1,29088.1,203527831_bnb,""
ADA,Binance,-118.7,2021-02-11 13:39:44 UTC,Exchange,"",28969.4,28969.4,203561985_busd,""
ADA,Binance,-333.2,2021-02-11 13:39:45 UTC,Exchange,"",28636.2,28636.2,203561985_bnb,""
ADA,Binance,-9248.8,2021-02-11 13:39:45 UTC,Exchange,"",19387.4,19387.4,203561985_bnb,""
ADA,Binance,-11.0,2021-02-11 13:39:47 UTC,Exchange,"",19376.4,19376.4,203561985_bnb,""
ADA,Binance,-332.7,2021-02-11 13:39:47 UTC,Exchange,"",19043.7,19043.7,203561985_bnb,""
ADA,Binance,-336.2,2021-02-11 13:39:47 UTC,Exchange,"",18707.5,18707.5,203561985_bnb,""
ADA,Binance,-337.2,2021-02-11 13:39:48 UTC,Exchange,"",18370.3,18370.3,203561985_bnb,""
ADA,Binance,-2601.5,2021-02-11 13:39:48 UTC,Exchange,"",15768.8,15768.8,203561985_bnb,""
ADA,Binance,-334.9,2021-02-11 13:39:49 UTC,Exchange,"",15433.9,15433.9,203561985_bnb,""
ADA,Binance,-336.8,2021-02-11 13:39:49 UTC,Exchange,"",15097.1,15097.1,203561985_bnb,""
ADA,Binance,-337.2,2021-02-11 13:39:49 UTC,Exchange,"",14759.9,14759.9,203561985_bnb,""
ADA,Binance,-520.5,2021-02-11 13:39:49 UTC,Exchange,"",14239.4,14239.4,203561985_bnb,""
ADA,Binance,-1421.0,2021-02-11 13:39:49 UTC,Exchange,"",12818.4,12818.4,203561985_bnb,""
ADA,Binance,-349.0,2021-02-11 13:39:59 UTC,Exchange,"",12469.4,12469.4,203561985_bnb,""
ADA,Binance,-594.6,2021-02-11 13:39:59 UTC,Exchange,"",11874.8,11874.8,203561985_bnb,""
ADA,Binance,-1035.5,2021-02-11 13:39:59 UTC,Exchange,"",10839.3,10839.3,203561985_bnb,""
ADA,Binance,-1070.7,2021-02-11 13:39:59 UTC,Exchange,"",9768.6,9768.6,203561985_bnb,""
ADA,Binance,-1755.0,2021-02-11 13:39:59 UTC,Exchange,"",8013.6,8013.6,203561985_bnb,""
ADA,Binance,-2701.2,2021-02-11 13:39:59 UTC,Exchange,"",5312.4,5312.4,203561985_bnb,""
ADA,Binance,-5312.4,2021-02-11 13:39:59 UTC,Exchange,"",0.0,0.0,203561985_bnb,""
ADA,Binance,3246.6,2021-02-11 18:20:05 UTC,Exchange,"",3246.6,3246.6,203983637_bnb,""
ADA,Binance,3000.0,2021-02-11 18:20:05 UTC,Exchange,"",6246.6,6246.6,203983637_bnb,""
ADA,Binance,3000.0,2021-02-11 18:20:05 UTC,Exchange,"",9246.6,9246.6,203983637_bnb,""
ADA,Binance,3000.0,2021-02-11 18:20:05 UTC,Exchange,"",12246.6,12246.6,203983637_bnb,""
ADA,Binance,2561.5,2021-02-11 18:20:05 UTC,Exchange,"",14808.1,14808.1,203983637_ada,""
ADA,Binance,1712.0,2021-02-11 18:20:05 UTC,Exchange,"",16520.1,16520.1,203983637_ada,""
ADA,Binance,335.6,2021-02-11 18:20:05 UTC,Exchange,"",16855.7,16855.7,203983637_bnb,""
ADA,Binance,-1.712,2021-02-11 18:20:05 UTC,Exchange fee,"",16853.988,16853.988,203983637_ada,""
ADA,Binance,-2.5615,2021-02-11 18:20:05 UTC,Exchange fee,"",16851.4265,16851.4265,203983637_ada,""
ADA,Binance,10770.5,2021-02-11 18:20:11 UTC,Exchange,"",27621.9265,27621.9265,203983637_bnb,""
ADA,Binance,-248.4,2021-02-11 19:41:47 UTC,Exchange,"",27373.5265,27373.5265,204101207_bnb,""
ADA,Binance,-1138.0,2021-02-11 19:41:47 UTC,Exchange,"",26235.5265,26235.5265,204101207_bnb,""
ADA,Binance,-2952.7,2021-02-11 19:41:47 UTC,Exchange,"",23282.8265,23282.8265,204101207_bnb,""
ADA,Binance,-281.8,2021-02-11 19:43:15 UTC,Exchange,"",23001.0265,23001.0265,204104008_busd,""
ADA,Binance,-445.9,2021-02-11 19:43:15 UTC,Exchange,"",22555.1265,22555.1265,204104008_busd,""
ADA,Binance,-1400.0,2021-02-11 19:43:15 UTC,Exchange,"",21155.1265,21155.1265,204104008_busd,""
ADA,Binance,-1423.0,2021-02-11 19:43:15 UTC,Exchange,"",19732.1265,19732.1265,204104008_busd,""
ADA,Binance,-7075.4,2021-02-11 19:43:15 UTC,Exchange,"",12656.7265,12656.7265,204104008_busd,""
ADA,Binance,-12656.7,2021-02-11 19:43:15 UTC,Exchange,"",0.0265,0.0265,204104008_busd,""
ADA,Binance,7783.1,2021-03-17 21:06:49 UTC,Exchange,"",7783.1265,7783.1265,1136144093_ada,""
ADA,Binance,11.1,2021-03-17 21:06:49 UTC,Exchange,"",7794.2265,7794.2265,1136144093_bnb,""
ADA,Binance,-7.7831,2021-03-17 21:06:49 UTC,Exchange fee,"",7786.4434,7786.4434,1136144093_ada,""
ADA,Binance,-6.2,2021-03-17 21:24:31 UTC,Exchange,"",7780.2434,7780.2434,267665038_bnb,""
ADA,Binance,-7.2,2021-03-17 21:24:31 UTC,Exchange,"",7773.0434,7773.0434,267665038_busd,""
ADA,Binance,-7.9,2021-03-17 21:24:31 UTC,Exchange,"",7765.1434,7765.1434,267665038_busd,""
ADA,Binance,-8.9,2021-03-17 21:24:31 UTC,Exchange,"",7756.2434,7756.2434,267665038_busd,""
ADA,Binance,-10.0,2021-03-17 21:24:31 UTC,Exchange,"",7746.2434,7746.2434,267665038_bnb,""
ADA,Binance,-10.0,2021-03-17 21:24:31 UTC,Exchange,"",7736.2434,7736.2434,267665038_busd,""
ADA,Binance,-10.0,2021-03-17 21:24:31 UTC,Exchange,"",7726.2434,7726.2434,267665038_busd,""
ADA,Binance,-10.0,2021-03-17 21:24:31 UTC,Exchange,"",7716.2434,7716.2434,267665038_busd,""
ADA,Binance,-10.0,2021-03-17 21:24:31 UTC,Exchange,"",7706.2434,7706.2434,267665038_bnb,""
ADA,Binance,-10.0,2021-03-17 21:24:31 UTC,Exchange,"",7696.2434,7696.2434,267665038_bnb,""
ADA,Binance,-10.0,2021-03-17 21:24:31 UTC,Exchange,"",7686.2434,7686.2434,267665038_bnb,""
ADA,Binance,-10.0,2021-03-17 21:24:31 UTC,Exchange,"",7676.2434,7676.2434,267665038_bnb,""
ADA,Binance,-11.3,2021-03-17 21:24:31 UTC,Exchange,"",7664.9434,7664.9434,267665038_busd,""
ADA,Binance,-15.0,2021-03-17 21:24:31 UTC,Exchange,"",7649.9434,7649.9434,267665038_busd,""
ADA,Binance,-16.9,2021-03-17 21:24:31 UTC,Exchange,"",7633.0434,7633.0434,267665038_busd,""
ADA,Binance,-20.1,2021-03-17 21:24:31 UTC,Exchange,"",7612.9434,7612.9434,267665038_busd,""
ADA,Binance,-30.0,2021-03-17 21:24:31 UTC,Exchange,"",7582.9434,7582.9434,267665038_busd,""
ADA,Binance,-32.0,2021-03-17 21:24:31 UTC,Exchange,"",7550.9434,7550.9434,267665038_busd,""
ADA,Binance,-65.1,2021-03-17 21:24:31 UTC,Exchange,"",7485.8434,7485.8434,267665038_busd,""
ADA,Binance,-241.4,2021-03-17 21:24:31 UTC,Exchange,"",7244.4434,7244.4434,267665038_busd,""
ADA,Binance,-375.8,2021-03-17 21:24:31 UTC,Exchange,"",6868.6434,6868.6434,267665038_busd,""
ADA,Binance,-6868.6,2021-03-17 21:24:31 UTC,Exchange,"",0.0434,0.0434,267665038_busd,""
ADA,Binance,1462.8,2021-03-18 15:38:41 UTC,Exchange,"",1462.8434,1462.8434,269459521_ada,""
ADA,Binance,1327.8,2021-03-18 15:38:41 UTC,Exchange,"",2790.6434,2790.6434,269459521_ada,""
ADA,Binance,1161.0,2021-03-18 15:38:41 UTC,Exchange,"",3951.6434,3951.6434,269459521_ada,""
ADA,Binance,671.6,2021-03-18 15:38:41 UTC,Exchange,"",4623.2434,4623.2434,269459521_ada,""
ADA,Binance,376.8,2021-03-18 15:38:41 UTC,Exchange,"",5000.0434,5000.0434,269459521_ada,""
ADA,Binance,-0.3768,2021-03-18 15:38:41 UTC,Exchange fee,"",4999.6666,4999.6666,269459521_ada,""
ADA,Binance,-0.6716,2021-03-18 15:38:41 UTC,Exchange fee,"",4998.995,4998.995,269459521_ada,""
ADA,Binance,-1.161,2021-03-18 15:38:41 UTC,Exchange fee,"",4997.834,4997.834,269459521_ada,""
ADA,Binance,-1.3278,2021-03-18 15:38:41 UTC,Exchange fee,"",4996.5062,4996.5062,269459521_ada,""
ADA,Binance,-1.4628,2021-03-18 15:38:41 UTC,Exchange fee,"",4995.0434,4995.0434,269459521_ada,""
ADA,Binance,2000.0,2021-03-18 16:07:22 UTC,Exchange,"",6995.0434,6995.0434,269590616_ada,""
ADA,Binance,-2.0,2021-03-18 16:07:22 UTC,Exchange fee,"",6993.0434,6993.0434,269590616_ada,""
ADA,Binance,-22.9,2021-03-21 12:22:31 UTC,Exchange,"",6970.1434,6970.1434,1158251329_bnb,""
ADA,Binance,-41.0,2021-03-21 12:22:31 UTC,Exchange,"",6929.1434,6929.1434,1158251329_bnb,""
ADA,Binance,-43.0,2021-03-21 12:22:31 UTC,Exchange,"",6886.1434,6886.1434,1158251329_bnb,""
ADA,Binance,-59.1,2021-03-21 12:22:31 UTC,Exchange,"",6827.0434,6827.0434,1158251329_bnb,""
ADA,Binance,-60.0,2021-03-21 12:22:31 UTC,Exchange,"",6767.0434,6767.0434,1158251329_bnb,""
ADA,Binance,-65.0,2021-03-21 12:22:31 UTC,Exchange,"",6702.0434,6702.0434,1158251329_bnb,""
ADA,Binance,-76.9,2021-03-21 12:22:31 UTC,Exchange,"",6625.1434,6625.1434,1158251329_bnb,""
ADA,Binance,-86.1,2021-03-21 12:22:31 UTC,Exchange,"",6539.0434,6539.0434,1158251329_bnb,""
ADA,Binance,-90.2,2021-03-21 12:22:31 UTC,Exchange,"",6448.8434,6448.8434,1158251329_bnb,""
ADA,Binance,-110.7,2021-03-21 12:22:31 UTC,Exchange,"",6338.1434,6338.1434,1158251329_bnb,""
ADA,Binance,-129.1,2021-03-21 12:22:31 UTC,Exchange,"",6209.0434,6209.0434,1158251329_bnb,""
ADA,Binance,-131.0,2021-03-21 12:22:31 UTC,Exchange,"",6078.0434,6078.0434,1158251329_bnb,""
ADA,Binance,-250.0,2021-03-21 12:22:31 UTC,Exchange,"",5828.0434,5828.0434,1158251329_bnb,""
ADA,Binance,-406.4,2021-03-21 12:22:31 UTC,Exchange,"",5421.6434,5421.6434,1158251329_bnb,""
ADA,Binance,-460.3,2021-03-21 12:22:31 UTC,Exchange,"",4961.3434,4961.3434,1158251329_bnb,""
ADA,Binance,-638.7,2021-03-21 12:22:31 UTC,Exchange,"",4322.6434,4322.6434,1158251329_bnb,""
ADA,Binance,-1000.0,2021-03-21 12:22:31 UTC,Exchange,"",3322.6434,3322.6434,1158251329_bnb,""
ADA,Binance,-1600.0,2021-03-21 12:22:31 UTC,Exchange,"",1722.6434,1722.6434,1158251329_bnb,""
ADA,Binance,-1722.6,2021-03-21 12:22:31 UTC,Exchange,"",0.0434,0.0434,1158251329_bnb,""
ALICE,Binance,416.66,2021-03-15 06:00:15 UTC,Exchange,"",416.66,416.66,23407_alice,""
ALICE,Binance,-0.41666,2021-03-15 06:00:15 UTC,Exchange fee,"",416.24334,416.24334,23407_alice,""
ALICE,Binance,-1.95,2021-03-15 06:00:52 UTC,Exchange,"",414.29334,414.29334,78434_usdt,""
ALICE,Binance,-5.13,2021-03-15 06:00:52 UTC,Exchange,"",409.16334,409.16334,78434_usdt,""
ALICE,Binance,-9.09,2021-03-15 06:00:52 UTC,Exchange,"",400.07334,400.07334,78434_usdt,""
ALICE,Binance,-29.9,2021-03-15 06:00:52 UTC,Exchange,"",370.17334,370.17334,78434_usdt,""
ALICE,Binance,-50.07,2021-03-15 06:00:52 UTC,Exchange,"",320.10334,320.10334,78434_usdt,""
ALICE,Binance,-125.75,2021-03-15 06:00:52 UTC,Exchange,"",194.35334,194.35334,78434_usdt,""
ALICE,Binance,-194.35,2021-03-15 06:00:52 UTC,Exchange,"",0.00334,0.00334,78434_usdt,""
ALICE,Binance,33.1,2021-03-15 09:07:44 UTC,Exchange,"",33.10334,33.10334,2500648_alice,""
ALICE,Binance,30.82,2021-03-15 09:07:44 UTC,Exchange,"",63.92334,63.92334,2500648_alice,""
ALICE,Binance,19.85,2021-03-15 09:07:44 UTC,Exchange,"",83.77334,83.77334,2500648_alice,""
ALICE,Binance,5.87,2021-03-15 09:07:44 UTC,Exchange,"",89.64334,89.64334,2500648_alice,""
ALICE,Binance,5.74,2021-03-15 09:07:44 UTC,Exchange,"",95.38334,95.38334,2500648_alice,""
ALICE,Binance,5.56,2021-03-15 09:07:44 UTC,Exchange,"",100.94334,100.94334,2500648_alice,""
ALICE,Binance,5.31,2021-03-15 09:07:44 UTC,Exchange,"",106.25334,106.25334,2500648_alice,""
ALICE,Binance,5.01,2021-03-15 09:07:44 UTC,Exchange,"",111.26334,111.26334,2500648_alice,""
ALICE,Binance,4.62,2021-03-15 09:07:44 UTC,Exchange,"",115.88334,115.88334,2500648_alice,""
ALICE,Binance,4.24,2021-03-15 09:07:44 UTC,Exchange,"",120.12334,120.12334,2500648_alice,""
ALICE,Binance,2.78,2021-03-15 09:07:44 UTC,Exchange,"",122.90334,122.90334,2500648_alice,""
ALICE,Binance,2.44,2021-03-15 09:07:44 UTC,Exchange,"",125.34334,125.34334,2500648_alice,""
ALICE,Binance,1.8,2021-03-15 09:07:44 UTC,Exchange,"",127.14334,127.14334,2500648_alice,""
ALICE,Binance,1.58,2021-03-15 09:07:44 UTC,Exchange,"",128.72334,128.72334,2500648_alice,""
ALICE,Binance,1.16,2021-03-15 09:07:44 UTC,Exchange,"",129.88334,129.88334,2500648_alice,""
ALICE,Binance,0.9,2021-03-15 09:07:44 UTC,Exchange,"",130.78334,130.78334,2500648_alice,""
ALICE,Binance,0.87,2021-03-15 09:07:44 UTC,Exchange,"",131.65334,131.65334,2500648_alice,""
ALICE,Binance,0.81,2021-03-15 09:07:44 UTC,Exchange,"",132.46334,132.46334,2500648_alice,""
ALICE,Binance,0.79,2021-03-15 09:07:44 UTC,Exchange,"",133.25334,133.25334,2500648_alice,""
ALICE,Binance,0.66,2021-03-15 09:07:44 UTC,Exchange,"",133.91334,133.91334,2500648_alice,""
ALICE,Binance,0.65,2021-03-15 09:07:44 UTC,Exchange,"",134.56334,134.56334,2500648_alice,""
ALICE,Binance,0.58,2021-03-15 09:07:44 UTC,Exchange,"",135.14334,135.14334,2500648_alice,""
ALICE,Binance,0.58,2021-03-15 09:07:44 UTC,Exchange,"",135.72334,135.72334,2500648_alice,""
ALICE,Binance,0.55,2021-03-15 09:07:44 UTC,Exchange,"",136.27334,136.27334,2500648_alice,""
ALICE,Binance,0.51,2021-03-15 09:07:44 UTC,Exchange,"",136.78334,136.78334,2500648_alice,""
ALICE,Binance,0.5,2021-03-15 09:07:44 UTC,Exchange,"",137.28334,137.28334,2500648_alice,""
ALICE,Binance,0.47,2021-03-15 09:07:44 UTC,Exchange,"",137.75334,137.75334,2500648_alice,""
ALICE,Binance,0.41,2021-03-15 09:07:44 UTC,Exchange,"",138.16334,138.16334,2500648_alice,""
ALICE,Binance,-0.00041,2021-03-15 09:07:44 UTC,Exchange fee,"",138.16293,138.16293,2500648_alice,""
ALICE,Binance,-0.00047,2021-03-15 09:07:44 UTC,Exchange fee,"",138.16246,138.16246,2500648_alice,""
ALICE,Binance,-0.0005,2021-03-15 09:07:44 UTC,Exchange fee,"",138.16196,138.16196,2500648_alice,""
ALICE,Binance,-0.00051,2021-03-15 09:07:44 UTC,Exchange fee,"",138.16145,138.16145,2500648_alice,""
ALICE,Binance,-0.00055,2021-03-15 09:07:44 UTC,Exchange fee,"",138.1609,138.1609,2500648_alice,""
ALICE,Binance,-0.00058,2021-03-15 09:07:44 UTC,Exchange fee,"",138.16032,138.16032,2500648_alice,""
ALICE,Binance,-0.00058,2021-03-15 09:07:44 UTC,Exchange fee,"",138.15974,138.15974,2500648_alice,""
ALICE,Binance,-0.00065,2021-03-15 09:07:44 UTC,Exchange fee,"",138.15909,138.15909,2500648_alice,""
ALICE,Binance,-0.00066,2021-03-15 09:07:44 UTC,Exchange fee,"",138.15843,138.15843,2500648_alice,""
ALICE,Binance,-0.00079,2021-03-15 09:07:44 UTC,Exchange fee,"",138.15764,138.15764,2500648_alice,""
ALICE,Binance,-0.00081,2021-03-15 09:07:44 UTC,Exchange fee,"",138.15683,138.15683,2500648_alice,""
ALICE,Binance,-0.00087,2021-03-15 09:07:44 UTC,Exchange fee,"",138.15596,138.15596,2500648_alice,""
ALICE,Binance,-0.0009,2021-03-15 09:07:44 UTC,Exchange fee,"",138.15506,138.15506,2500648_alice,""
ALICE,Binance,-0.00116,2021-03-15 09:07:44 UTC,Exchange fee,"",138.1539,138.1539,2500648_alice,""
ALICE,Binance,-0.00158,2021-03-15 09:07:44 UTC,Exchange fee,"",138.15232,138.15232,2500648_alice,""
ALICE,Binance,-0.0018,2021-03-15 09:07:44 UTC,Exchange fee,"",138.15052,138.15052,2500648_alice,""
ALICE,Binance,-0.00244,2021-03-15 09:07:44 UTC,Exchange fee,"",138.14808,138.14808,2500648_alice,""
ALICE,Binance,-0.00278,2021-03-15 09:07:44 UTC,Exchange fee,"",138.1453,138.1453,2500648_alice,""
ALICE,Binance,-0.00424,2021-03-15 09:07:44 UTC,Exchange fee,"",138.14106,138.14106,2500648_alice,""
ALICE,Binance,-0.00462,2021-03-15 09:07:44 UTC,Exchange fee,"",138.13644,138.13644,2500648_alice,""
ALICE,Binance,-0.00501,2021-03-15 09:07:44 UTC,Exchange fee,"",138.13143,138.13143,2500648_alice,""
ALICE,Binance,-0.00531,2021-03-15 09:07:44 UTC,Exchange fee,"",138.12612,138.12612,2500648_alice,""
ALICE,Binance,-0.00556,2021-03-15 09:07:44 UTC,Exchange fee,"",138.12056,138.12056,2500648_alice,""
ALICE,Binance,-0.00574,2021-03-15 09:07:44 UTC,Exchange fee,"",138.11482,138.11482,2500648_alice,""
ALICE,Binance,-0.00587,2021-03-15 09:07:44 UTC,Exchange fee,"",138.10895,138.10895,2500648_alice,""
ALICE,Binance,-0.01985,2021-03-15 09:07:44 UTC,Exchange fee,"",138.0891,138.0891,2500648_alice,""
ALICE,Binance,-0.03082,2021-03-15 09:07:44 UTC,Exchange fee,"",138.05828,138.05828,2500648_alice,""
ALICE,Binance,-0.0331,2021-03-15 09:07:44 UTC,Exchange fee,"",138.02518,138.02518,2500648_alice,""
ALICE,Binance,-10.86,2021-03-17 13:54:17 UTC,Exchange,"",127.16518,127.16518,10073818_usdt,""
ALICE,Binance,-127.16,2021-03-17 13:54:17 UTC,Exchange,"",0.00518,0.00518,10073818_usdt,""
ANKR,Binance,79624.0,2021-03-27 18:50:47 UTC,Exchange,"",79624.0,79624.0,176461325_bnb,""
ANKR,Binance,38000.0,2021-03-27 18:50:47 UTC,Exchange,"",117624.0,117624.0,176461325_bnb,""
ANKR,Binance,33371.0,2021-03-27 18:50:47 UTC,Exchange,"",150995.0,150995.0,176461325_bnb,""
ANKR,Binance,27119.0,2021-03-27 18:50:47 UTC,Exchange,"",178114.0,178114.0,176461325_bnb,""
ANKR,Binance,7907.0,2021-03-27 18:50:47 UTC,Exchange,"",186021.0,186021.0,176461325_bnb,""
ANKR,Binance,7138.0,2021-03-27 18:50:47 UTC,Exchange,"",193159.0,193159.0,176461325_bnb,""
ANKR,Binance,6291.0,2021-03-27 18:50:47 UTC,Exchange,"",199450.0,199450.0,176461325_bnb,""
ANKR,Binance,1523.0,2021-03-27 18:50:47 UTC,Exchange,"",200973.0,200973.0,176461325_bnb,""
ANKR,Binance,1472.0,2021-03-27 18:50:47 UTC,Exchange,"",202445.0,202445.0,176461325_bnb,""
ANKR,Binance,1066.0,2021-03-27 18:50:47 UTC,Exchange,"",203511.0,203511.0,176461325_bnb,""
ANKR,Binance,1030.0,2021-03-27 18:50:47 UTC,Exchange,"",204541.0,204541.0,176461325_bnb,""
ANKR,Binance,757.0,2021-03-27 18:50:47 UTC,Exchange,"",205298.0,205298.0,176461325_bnb,""
ANKR,Binance,700.0,2021-03-27 18:50:47 UTC,Exchange,"",205998.0,205998.0,176461325_bnb,""
ANKR,Binance,584.0,2021-03-27 18:50:47 UTC,Exchange,"",206582.0,206582.0,176461325_bnb,""
ANKR,Binance,558.0,2021-03-27 18:50:47 UTC,Exchange,"",207140.0,207140.0,176461325_bnb,""
ANKR,Binance,541.0,2021-03-27 18:50:47 UTC,Exchange,"",207681.0,207681.0,176461325_bnb,""
ANKR,Binance,309.0,2021-03-27 18:50:47 UTC,Exchange,"",207990.0,207990.0,176461325_bnb,""
ANKR,Binance,279.0,2021-03-27 18:50:47 UTC,Exchange,"",208269.0,208269.0,176461325_bnb,""
ANKR,Binance,252.0,2021-03-27 18:50:47 UTC,Exchange,"",208521.0,208521.0,176461325_bnb,""
ANKR,Binance,250.0,2021-03-27 18:50:47 UTC,Exchange,"",208771.0,208771.0,176461325_bnb,""
ANKR,Binance,244.0,2021-03-27 18:50:47 UTC,Exchange,"",209015.0,209015.0,176461325_bnb,""
ANKR,Binance,226.0,2021-03-27 18:50:47 UTC,Exchange,"",209241.0,209241.0,176461325_bnb,""
ANKR,Binance,223.0,2021-03-27 18:50:47 UTC,Exchange,"",209464.0,209464.0,176461325_bnb,""
ANKR,Binance,202.0,2021-03-27 18:50:47 UTC,Exchange,"",209666.0,209666.0,176461325_bnb,""
ANKR,Binance,186.0,2021-03-27 18:50:47 UTC,Exchange,"",209852.0,209852.0,176461325_bnb,""
ANKR,Binance,181.0,2021-03-27 18:50:47 UTC,Exchange,"",210033.0,210033.0,176461325_bnb,""
ANKR,Binance,178.0,2021-03-27 18:50:47 UTC,Exchange,"",210211.0,210211.0,176461325_bnb,""
ANKR,Binance,175.0,2021-03-27 18:50:47 UTC,Exchange,"",210386.0,210386.0,176461325_bnb,""
ANKR,Binance,169.0,2021-03-27 18:50:47 UTC,Exchange,"",210555.0,210555.0,176461325_bnb,""
ANKR,Binance,127.0,2021-03-27 18:50:47 UTC,Exchange,"",210682.0,210682.0,176461325_bnb,""
ANKR,Binance,125.0,2021-03-27 18:50:47 UTC,Exchange,"",210807.0,210807.0,176461325_bnb,""
